scenario_id,catalyst,geometry,response,varied_factor,derivative_coordinate,coordinate_value,response_value,local_derivative,local_elasticity,fixed_C_catalyst_feed_M,fixed_C_EGDA_feed_M,fixed_Q_total_mL_min,fixed_temp_C
5c51f95301e3e094,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.784208474703,35.1785161347,0.108577097578,0.2,0.3,4,
098eca10d4bc4b8f,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.788509187693,34.6895255977,0.111900833789,0.2,0.3,4,
32ac9ab6c55734b8,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.79320234645,39.0015798376,0.131769459078,0.2,0.3,4,
3da9e2785dff6290,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.799894858227,110.038632571,0.389540905222,0.2,0.3,4,
d8cf2856297af274,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.83115630046,273.115790678,0.986334652851,0.2,0.3,4,
9a6e94f21eab5e97,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.902802781135,336.85535195,1.19151125074,0.2,0.3,4,
217c6bc8924c8625,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.951956837358,275.051516769,0.969085226791,0.2,0.3,4,
8341aad2b769e363,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00230866905229,0.120105881628,-15.9678853904,-0.306933868114,0.2,0.3,4,
5c51f95301e3e094,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00242042841583,0.118327043635,-15.865474015,-0.32453480588,0.2,0.3,4,
098eca10d4bc4b8f,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00254355843826,0.116380473902,-15.7612183646,-0.344469983874,0.2,0.3,4,
32ac9ab6c55734b8,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00267988744473,0.114238983795,-20.1241768455,-0.472085159305,0.2,0.3,4,
3da9e2785dff6290,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00283165793572,0.110438608276,-83.8358422022,-2.1495601183,0.2,0.3,4,
d8cf2856297af274,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.003001650908,0.0849922319048,-206.220024158,-7.28302468224,0.2,0.3,4,
9a6e94f21eab5e97,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00319335781574,0.0332371140688,-204.212995105,-19.6203907067,0.2,0.3,4,
217c6bc8924c8625,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00335401643468,0.00928198462598,-93.998574263,-33.9660940649,0.2,0.3,4,
cb60b117aa634cd4,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.546560785039,15.9680824325,0.0674490719887,0.2,0.3,6,
4bd85b3d99cd0c72,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.548339623032,15.8652769744,0.0700309910153,0.2,0.3,6,
252348addda9c1f9,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.550286141773,15.0148278405,0.0694022421309,0.2,0.3,6,
900549411e755471,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.552213277389,-27.4753051663,-0.13333747733,0.2,0.3,6,
f32ad84a9f76e09b,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.541012664021,-286.760584068,-1.50090365259,0.2,0.3,6,
b1b6f349eccd79c3,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.003001650908,0.45171690908,-723.712610563,-4.80905755566,0.2,0.3,6,
f77ad0297d8e0ba6,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.27007852006,-870.50624605,-10.2927027438,0.2,0.3,6,
533b3125b89fe1f5,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.140587793677,-741.492254125,-17.6898515972,0.2,0.3,6,
cb60b117aa634cd4,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.42645490341,31.9358647787,0.172888955158,0.2,0.3,6,
4bd85b3d99cd0c72,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.430012579397,31.7308540329,0.178604683769,0.2,0.3,6,
252348addda9c1f9,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.433905694537,31.144174719,0.18256738597,0.2,0.3,6,
900549411e755471,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.438080040537,9.34891177022,0.0571905335933,0.2,0.3,6,
f32ad84a9f76e09b,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.435905005357,-145.799805472,-0.947121898387,0.2,0.3,6,
b1b6f349eccd79c3,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.38608797687,-488.158873402,-3.79520371879,0.2,0.3,6,
f77ad0297d8e0ba6,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.250323839419,-710.635917273,-9.0655159566,0.2,0.3,6,
533b3125b89fe1f5,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.135824192886,-714.742282676,-17.6497081391,0.2,0.3,6,
cb60b117aa634cd4,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.780251556797,35.6327617027,0.105432989494,0.2,0.3,6,
4bd85b3d99cd0c72,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.784208474703,35.1786277088,0.108577441947,0.2,0.3,6,
252348addda9c1f9,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.788509216567,35.0877771629,0.11318550222,0.2,0.3,6,
900549411e755471,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.793316746399,57.2505210218,0.193396840779,0.2,0.3,6,
f32ad84a9f76e09b,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.805720520694,179.116312606,0.629493869129,0.2,0.3,6,
b1b6f349eccd79c3,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.85471225254,329.615148146,1.15757040546,0.2,0.3,6,
f77ad0297d8e0ba6,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.92685578758,304.534672258,1.04923353649,0.2,0.3,6,
533b3125b89fe1f5,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.966116540656,184.212876243,0.639522240223,0.2,0.3,6,
cb60b117aa634cd4,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00230866905229,0.120105881628,-15.9677823462,-0.306931887403,0.2,0.3,6,
4bd85b3d99cd0c72,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00242042841583,0.118327043635,-15.8655770585,-0.324536913677,0.2,0.3,6,
252348addda9c1f9,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00254355843826,0.116380447236,-16.1293468785,-0.35251571317,0.2,0.3,6,
900549411e755471,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00267988744473,0.114133236852,-36.8242169366,-0.864645210736,0.2,0.3,6,
f32ad84a9f76e09b,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00283165793572,0.105107658664,-140.960778596,-3.79756063841,0.2,0.3,6,
b1b6f349eccd79c3,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.003001650908,0.0656289322099,-235.553737161,-10.7734510562,0.2,0.3,6,
f77ad0297d8e0ba6,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00319335781574,0.0197546806413,-159.870328777,-25.8431494376,0.2,0.3,6,
533b3125b89fe1f5,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00335401643468,0.00476360079133,-26.7499714491,-18.8344590148,0.2,0.3,6,
5f9cc42a00b7da72,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.546560785039,15.977573105,0.0674891605251,0.2,0.3,8,
e8c703ec038da837,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.548339623009,15.8557859008,0.0699890964273,0.2,0.3,8,
9120fbe9c781a155,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.550283685606,11.2318791342,0.0519167507535,0.2,0.3,8,
a6d31300aaf5e478,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.551127097422,-80.929245212,-0.393523144062,0.2,0.3,8,
2d1ec28338337e3e,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.524125249449,-421.681599569,-2.27819218597,0.2,0.3,8,
d94a496c1a75ae84,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.003001650908,0.406027862191,-817.77308349,-6.04556865962,0.2,0.3,8,
0879b0e083025a6d,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.222651552554,-816.134386794,-11.7053265197,0.2,0.3,8,
667d9b2256e4c242,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.110437266335,-580.79391946,-17.6389041097,0.2,0.3,8,
5f9cc42a00b7da72,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.42645490341,31.9403891223,0.17291344828,0.2,0.3,8,
e8c703ec038da837,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.430012579386,31.7263295015,0.178579216369,0.2,0.3,8,
9120fbe9c781a155,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.433904523647,29.3001842785,0.171758363655,0.2,0.3,8,
a6d31300aaf5e478,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.437550578427,-19.0972513803,-0.116965870293,0.2,0.3,8,
2d1ec28338337e3e,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.426906707627,-237.076999264,-1.57252381926,0.2,0.3,8,
d94a496c1a75ae84,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.354818273924,-580.720360402,-4.91271145033,0.2,0.3,8,
0879b0e083025a6d,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.209622611479,-690.99042783,-10.5264392412,0.2,0.3,8,
667d9b2256e4c242,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.107548138147,-579.709818539,-18.0789392753,0.2,0.3,8,
5f9cc42a00b7da72,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.780251556797,35.6273842212,0.105417078184,0.2,0.3,8,
e8c703ec038da837,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.784208474716,35.1840054215,0.108594040042,0.2,0.3,8,
9120fbe9c781a155,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.788510608249,37.1872525166,0.119957739242,0.2,0.3,8,
a6d31300aaf5e478,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.793919552267,85.1081278976,0.287283771694,0.2,0.3,8,
2d1ec28338337e3e,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.814512767847,236.403831615,0.821859168147,0.2,0.3,8,
d94a496c1a75ae84,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.873876664546,350.830522909,1.20505650324,0.2,0.3,8,
0879b0e083025a6d,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.941482819566,270.362159027,0.917024820492,0.2,0.3,8,
667d9b2256e4c242,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.973839191385,132.434429579,0.456119713865,0.2,0.3,8,
5f9cc42a00b7da72,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00230866905229,0.120105881628,-15.9628160173,-0.306836424886,0.2,0.3,8,
e8c703ec038da837,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00242042841583,0.118327043623,-15.8705436007,-0.324638506377,0.2,0.3,8,
9120fbe9c781a155,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00254355843826,0.116379161959,-18.0683051442,-0.394897069553,0.2,0.3,8,
a6d31300aaf5e478,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00267988744473,0.113576518994,-61.8319938317,-1.45895283127,0.2,0.3,8,
2d1ec28338337e3e,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00283165793572,0.0972185418216,-184.604600304,-5.37692781261,0.2,0.3,8,
d94a496c1a75ae84,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.003001650908,0.0512095882667,-237.052723087,-13.8948494917,0.2,0.3,8,
0879b0e083025a6d,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00319335781574,0.0130289410747,-125.143958965,-30.6724420014,0.2,0.3,8,
667d9b2256e4c242,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00335401643468,0.00288912818854,-1.08410092042,-1.2585430852,0.2,0.3,8,
dd5a5889f2c2e437,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.546560785039,16.0681490129,0.0678717525464,0.2,0.3,10,
c0db2a5d3f7d11f9,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.548339620682,15.7651683418,0.0695891013444,0.2,0.3,10,
c2ae6513bad935d5,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.550260235404,2.27334245486,0.0105084449358,0.2,0.3,10,
c3b3e5421b267c59,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.548558855971,-143.877596904,-0.702888598593,0.2,0.3,10,
4ef18339d5c7ccbd,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.504521408142,-533.834513952,-2.99617957415,0.2,0.3,10,
f5852553c2574afc,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.003001650908,0.367376498949,-864.331865631,-7.06202638631,0.2,0.3,10,
b3d22450213b3558,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.189233145084,-756.618770929,-12.7681356488,0.2,0.3,10,
f25e0678d1fd6df4,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.0909184794751,-467.276545225,-17.2380050928,0.2,0.3,10,
dd5a5889f2c2e437,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.42645490341,31.9835703446,0.17314721544,0.2,0.3,10,
c0db2a5d3f7d11f9,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.430012578297,31.6831287815,0.178336051259,0.2,0.3,10,
c2ae6513bad935d5,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.43389334407,24.9056104953,0.146001031362,0.2,0.3,10,
c3b3e5421b267c59,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.436290664933,-54.2700950701,-0.333350580455,0.2,0.3,10,
4ef18339d5c7ccbd,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.415913389624,-318.727661388,-2.16998955604,0.2,0.3,10,
f5852553c2574afc,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.326609379636,-637.834513025,-5.86191537827,0.2,0.3,10,
b3d22450213b3558,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.180011282517,-656.923331257,-11.6536653974,0.2,0.3,10,
f25e0678d1fd6df4,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.088981687801,-476.28191249,-17.9526529729,0.2,0.3,10,
dd5a5889f2c2e437,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.780251556797,35.5760649235,0.10526523065,0.2,0.3,10,
c0db2a5d3f7d11f9,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.784208476057,35.2353487289,0.108752508942,0.2,0.3,10,
c2ae6513bad935d5,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.788523894973,42.141445129,0.135936563294,0.2,0.3,10,
c3b3e5421b267c59,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.795339752851,116.856931966,0.393747984658,0.2,0.3,10,
4ef18339d5c7ccbd,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.824372133496,280.474975127,0.963411009203,0.2,0.3,10,
f5852553c2574afc,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.889031771414,354.175223422,1.19580696119,0.2,0.3,10,
b3d22450213b3558,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.95126719179,240.907028341,0.808713207454,0.2,0.3,10,
f25e0678d1fd6df4,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.978697491585,100.56608995,0.344642058824,0.2,0.3,10,
dd5a5889f2c2e437,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00230866905229,0.120105881628,-15.9154213317,-0.305925406688,0.2,0.3,10,
c0db2a5d3f7d11f9,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00242042841583,0.118327042385,-15.9179604397,-0.325608440756,0.2,0.3,10,
c2ae6513bad935d5,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00254355843826,0.116366891335,-22.6322680405,-0.494698240118,0.2,0.3,10,
c3b3e5421b267c59,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00267988744473,0.112268191039,-89.6075018335,-2.13896756415,0.2,0.3,10,
4ef18339d5c7ccbd,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00283165793572,0.0886080185173,-215.106852564,-6.87419757583,0.2,0.3,10,
f5852553c2574afc,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.003001650908,0.0407671193124,-226.497352605,-16.6768218008,0.2,0.3,10,
b3d22450213b3558,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00319335781574,0.00922186256625,-99.6954396722,-34.5226584309,0.2,0.3,10,
f25e0678d1fd6df4,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00335401643468,0.00193679167411,9.00536726482,15.5949399258,0.2,0.3,10,
9538891523a91357,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.431492642597,10.7701160301,0.05762469881,0.2,0.4,2,
32ab2dc52286d818,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.432690154971,10.6600771338,0.0596314783525,0.2,0.4,2,
35a0c76a599c8cc2,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.433995266704,10.5381576646,0.0617620096529,0.2,0.4,2,
7152c9e85a55a546,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.435422670137,10.4008236072,0.0640137468981,0.2,0.4,2,
2075fe6df24cde7f,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.436989472125,6.62459851867,0.0429268853438,0.2,0.4,2,
f7622df5c126d4ff,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.003001650908,0.437411324914,-107.008333141,-0.734324060767,0.2,0.4,2,
cfa72b151918fee2,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.393225973783,-484.272512216,-3.93273973475,0.2,0.4,2,
6b63d9c80cc1e79d,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.281253618264,-909.644057711,-10.8477222021,0.2,0.4,2,
9538891523a91357,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.362985285194,21.5402320604,0.137000779826,0.2,0.4,2,
32ab2dc52286d818,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.365380309942,21.3201542675,0.141233410271,0.2,0.4,2,
35a0c76a599c8cc2,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.367990533408,21.076315329,0.145679942378,0.2,0.4,2,
7152c9e85a55a546,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.370845340273,20.8027216585,0.150329386767,0.2,0.4,2,
2075fe6df24cde7f,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.373979288857,18.0532673673,0.136693874045,0.2,0.4,2,
f7622df5c126d4ff,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.37655393141,-62.8989955546,-0.501391198896,0.2,0.4,2,
cfa72b151918fee2,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.347622954275,-364.00607773,-3.34385758766,0.2,0.4,2,
6b63d9c80cc1e79d,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.260451578607,-721.169137203,-9.28699741925,0.2,0.4,2,
9538891523a91357,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.841231690555,28.9208514995,0.0793701373503,0.2,0.4,2,
32ab2dc52286d818,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.844438695322,28.4703981473,0.0816051669205,0.2,0.4,2,
35a0c76a599c8cc2,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.847913702383,27.9760065091,0.0839219925623,0.2,0.4,2,
7152c9e85a55a546,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.851690473895,27.4334686894,0.0863208061609,0.2,0.4,2,
2075fe6df24cde7f,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.855808463849,28.376921636,0.0938921952003,0.2,0.4,2,
f7622df5c126d4ff,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.860869186421,72.5553558,0.252983674004,0.2,0.4,2,
cfa72b151918fee2,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.884028465696,197.342752799,0.712857160696,0.2,0.4,2,
6b63d9c80cc1e79d,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.926038143846,325.625494137,1.17938258391,0.2,0.4,2,
9538891523a91357,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00230866905229,0.068507357403,-10.7701160302,-0.362948368044,0.2,0.4,2,
32ab2dc52286d818,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00242042841583,0.0673098450288,-10.6600771338,-0.383331050584,0.2,0.4,2,
35a0c76a599c8cc2,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00254355843826,0.0660047332962,-10.5381576644,-0.406098449495,0.2,0.4,2,
7152c9e85a55a546,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00267988744473,0.0645773298634,-10.4018980513,-0.43166721275,0.2,0.4,2,
2075fe6df24cde7f,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00283165793572,0.0630101832674,-11.4286688487,-0.513600804853,0.2,0.4,2,
f7622df5c126d4ff,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.003001650908,0.0608573935039,-44.1093375865,-2.17559158542,0.2,0.4,2,
cfa72b151918fee2,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00319335781574,0.045603019508,-120.266434486,-8.42167388653,0.2,0.4,2,
6b63d9c80cc1e79d,NaOH,A,Y_EG,temp_C,inverse_temperature_K_inv,0.00335401643468,0.0208020396568,-188.474920508,-30.3887499177,0.2,0.4,2,
54c6cc96f10cb484,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.431492642597,10.77011603,0.0576246988093,0.2,0.4,4,
874ceaa27141ecd5,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.432690154971,10.6600771339,0.0596314783534,0.2,0.4,4,
fc1184d5d4c3f9f2,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.433995266704,10.5380712997,0.0617615034855,0.2,0.4,4,
850f39701c6cf4e0,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.435422645326,9.56136744674,0.0588471657365,0.2,0.4,4,
e577dee4600e6918,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.436720238058,-44.4335768158,-0.288103640359,0.2,0.4,4,
adfdb75e1c064e53,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.003001650908,0.419078647911,-324.240112478,-2.32236987706,0.2,0.4,4,
abf60ce586bb80ee,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.309256967335,-687.198712028,-7.09594806201,0.2,0.4,4,
9eeacd0caa9866b0,NaOH,A,X_EGDA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.183458466113,-878.836176776,-16.0670207418,0.2,0.4,4,
54c6cc96f10cb484,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.362985285194,21.5402320602,0.137000779825,0.2,0.4,4,
874ceaa27141ecd5,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.365380309942,21.3201542676,0.141233410272,0.2,0.4,4,
fc1184d5d4c3f9f2,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.367990533408,21.0762587387,0.145679551224,0.2,0.4,4,
850f39701c6cf4e0,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.370845324016,20.2453025684,0.146301243818,0.2,0.4,4,
e577dee4600e6918,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.373800510906,-16.9345645796,-0.128284720809,0.2,0.4,4,
adfdb75e1c064e53,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.003001650908,0.363989932451,-229.93567333,-1.8961695396,0.2,0.4,4,
abf60ce586bb80ee,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00319335781574,0.282675800686,-557.559011867,-6.29868359429,0.2,0.4,4,
9eeacd0caa9866b0,NaOH,A,Y_EGMA,temp_C,inverse_temperature_K_inv,0.00335401643468,0.175138264538,-781.149572325,-14.9595435951,0.2,0.4,4,
54c6cc96f10cb484,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00230866905229,0.841231690555,28.9208514994,0.0793701373501,0.2,0.4,4,
874ceaa27141ecd5,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00242042841583,0.844438695322,28.4703981473,0.0816051669203,0.2,0.4,4,
fc1184d5d4c3f9f2,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00254355843826,0.847913702383,27.9760454733,0.0839221094466,0.2,0.4,4,
850f39701c6cf4e0,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00267988744473,0.851690485088,27.8021132303,0.0874807638306,0.2,0.4,4,
e577dee4600e6918,NaOH,A,S_EGMA,temp_C,inverse_temperature_K_inv,0.00283165793572,0.855926697074,49.7670445266,0.16464406012,0.2,0.4,4,
