scenario_id,relative_path,catalyst,geometry,status,reason,details,retained_in_analysis
f7622df5c126d4ff,NaOH/CPR_dimensions/s290__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
adfdb75e1c064e53,NaOH/CPR_dimensions/s291__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6f443134b2301300,NaOH/CPR_dimensions/s292__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f929f2654978cdf4,NaOH/CPR_dimensions/s293__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f0a871ff31a0d09f,NaOH/CPR_dimensions/s294__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.2M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
fc9755b646c31d1e,NaOH/CPR_dimensions/s295__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
89c443ebded4f331,NaOH/CPR_dimensions/s296__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a5ecfd1ab9dccc19,NaOH/CPR_dimensions/s297__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a1390a2b1c58ff0e,NaOH/CPR_dimensions/s298__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3cd891193e084ec7,NaOH/CPR_dimensions/s299__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.2M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1715c4ef68fb97af,NaOH/CPR_dimensions/s300__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
7c26148a3531764f,NaOH/CPR_dimensions/s301__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2dffc889357a1e57,NaOH/CPR_dimensions/s302__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ee1ecb4463fe64d3,NaOH/CPR_dimensions/s303__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
021c14bca22ed83b,NaOH/CPR_dimensions/s304__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.3M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
4346aa2c84dbaeba,NaOH/CPR_dimensions/s305__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6b1e71e46987f235,NaOH/CPR_dimensions/s306__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
7d3d8048ace719e5,NaOH/CPR_dimensions/s307__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3e0a8f09d4036797,NaOH/CPR_dimensions/s308__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
54565222fc674efc,NaOH/CPR_dimensions/s309__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.3M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
cc99e3b20dbfc7d1,NaOH/CPR_dimensions/s310__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
04e0e8a9682a6359,NaOH/CPR_dimensions/s311__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b8a8037be871aaa6,NaOH/CPR_dimensions/s312__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
317821dc6256c4f5,NaOH/CPR_dimensions/s313__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c16e6e5c77b4823b,NaOH/CPR_dimensions/s314__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.3M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1f12dbe51f2cc83a,NaOH/CPR_dimensions/s315__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a5a464cea909f318,NaOH/CPR_dimensions/s316__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
7f5c140f38650056,NaOH/CPR_dimensions/s317__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2632c56bc793888e,NaOH/CPR_dimensions/s318__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
9ff574b3534146f8,NaOH/CPR_dimensions/s319__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.3M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6aae53bf45ec9d57,NaOH/CPR_dimensions/s320__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
bccee4dc369eaba4,NaOH/CPR_dimensions/s321__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e573b558bb4c35ce,NaOH/CPR_dimensions/s322__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
033ded577f20941a,NaOH/CPR_dimensions/s323__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
73378b4e463ca77d,NaOH/CPR_dimensions/s324__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.3M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
dbf9c573a9751e2f,NaOH/CPR_dimensions/s325__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
5e90f9b3c25d2ad8,NaOH/CPR_dimensions/s326__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c6b71fe89fe9a5c0,NaOH/CPR_dimensions/s327__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
943b356872d98576,NaOH/CPR_dimensions/s328__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
16c599145129bb5f,NaOH/CPR_dimensions/s329__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.4M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e4ef19b27c3a6c30,NaOH/CPR_dimensions/s330__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f18a6542d88edfa6,NaOH/CPR_dimensions/s331__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
94a99aa815c73385,NaOH/CPR_dimensions/s332__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
40cd5413f84a367f,NaOH/CPR_dimensions/s333__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d6d9999933a138b9,NaOH/CPR_dimensions/s334__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.4M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ec2680cfa7b0fea1,NaOH/CPR_dimensions/s335__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b82d88aa53794490,NaOH/CPR_dimensions/s336__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
462b9729146200a8,NaOH/CPR_dimensions/s337__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a396a56c1a5f49cd,NaOH/CPR_dimensions/s338__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
483372bcc158ba58,NaOH/CPR_dimensions/s339__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.4M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f3fec881bcc236ad,NaOH/CPR_dimensions/s340__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
606b20201dba5d80,NaOH/CPR_dimensions/s341__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e136b6c3dfbe92bc,NaOH/CPR_dimensions/s342__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
10e12536ff9649e4,NaOH/CPR_dimensions/s343__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
afabe5c6c9a4da8a,NaOH/CPR_dimensions/s344__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.4M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
7345d35859515d1b,NaOH/CPR_dimensions/s345__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.4M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6ef8376db9fbe435,NaOH/CPR_dimensions/s346__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.4M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
95c07be3c43651e4,NaOH/CPR_dimensions/s347__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.4M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
8b96622910b39ca0,NaOH/CPR_dimensions/s348__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.4M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
57ca2d4801148b3b,NaOH/CPR_dimensions/s349__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.4M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2a847df9e6af78ee,NaOH/CPR_dimensions/s350__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.5M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
762f0ef36d4f4776,NaOH/CPR_dimensions/s351__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.5M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
29be8ed072d4a3c4,NaOH/CPR_dimensions/s352__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.5M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
9f873d4e315bb174,NaOH/CPR_dimensions/s353__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.5M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
dad68f05b198b2c1,NaOH/CPR_dimensions/s354__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.1M_cat0.5M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
42237f60ec298b52,NaOH/CPR_dimensions/s355__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.5M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1f16ca7a9bdf8ae8,NaOH/CPR_dimensions/s356__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.5M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
41cd52f4f559eb59,NaOH/CPR_dimensions/s357__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.5M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e831b3cb733b0f20,NaOH/CPR_dimensions/s358__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.5M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
101334d7489ba8a1,NaOH/CPR_dimensions/s359__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.2M_cat0.5M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
76ec1c36ce5acd0d,NaOH/CPR_dimensions/s360__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ef4426e7f6309fda,NaOH/CPR_dimensions/s361__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
82ac37f8c1c40a03,NaOH/CPR_dimensions/s362__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ce834242f73015c6,NaOH/CPR_dimensions/s363__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
9522c1b91c259d66,NaOH/CPR_dimensions/s364__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.3M_cat0.5M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
e5eacf82a87df1d1,NaOH/CPR_dimensions/s365__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f59515306df5386d,NaOH/CPR_dimensions/s366__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
621c4694526ed98c,NaOH/CPR_dimensions/s367__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
1a818b082b1da644,NaOH/CPR_dimensions/s368__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d77b68ef5b563ad0,NaOH/CPR_dimensions/s369__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.4M_cat0.5M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
490e389e3a18ef28,NaOH/CPR_dimensions/s370__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
709abd6bb3899bd1,NaOH/CPR_dimensions/s371__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
24cd9c83232d7afc,NaOH/CPR_dimensions/s372__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
969825dbbffe09ef,NaOH/CPR_dimensions/s373__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a3a2aac1b217695a,NaOH/CPR_dimensions/s374__cat-NaOH_T60C_L60mm_ID4mm_EGDA0.5M_cat0.5M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b91e8f2863c5625d,NaOH/CPR_dimensions/s375__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
804474d5e66ed95a,NaOH/CPR_dimensions/s376__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
c4a6dd6b0bd93f55,NaOH/CPR_dimensions/s377__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
77607cacec71bc58,NaOH/CPR_dimensions/s378__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
beeb6bb1bbebfd84,NaOH/CPR_dimensions/s379__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.1M_cat0.1M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
0500db29a999dfda,NaOH/CPR_dimensions/s380__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3807e7c99751b8ab,NaOH/CPR_dimensions/s381__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
217d210d90b21f25,NaOH/CPR_dimensions/s382__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
6873b0151f1c1aee,NaOH/CPR_dimensions/s383__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
00437c1e7fd25c88,NaOH/CPR_dimensions/s384__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.2M_cat0.1M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
d11fa820a08d8b54,NaOH/CPR_dimensions/s385__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b0117fc6d74710ff,NaOH/CPR_dimensions/s386__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2c70ce1cf942749e,NaOH/CPR_dimensions/s387__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
29ed82242742ff1d,NaOH/CPR_dimensions/s388__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
505d62f4adf6a244,NaOH/CPR_dimensions/s389__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.3M_cat0.1M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
2f450c5995b02df1,NaOH/CPR_dimensions/s390__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
ee6df2655441b9a9,NaOH/CPR_dimensions/s391__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
3dd273283a1c42c2,NaOH/CPR_dimensions/s392__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
b1392f715c2906c2,NaOH/CPR_dimensions/s393__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
fd5eb51ff233781a,NaOH/CPR_dimensions/s394__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.4M_cat0.1M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
a0c91a87c1722463,NaOH/CPR_dimensions/s395__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
f8d6a80c25bdcfa3,NaOH/CPR_dimensions/s396__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q2+2,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
cbca20f9636620f6,NaOH/CPR_dimensions/s397__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q3+3,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
151b9a0b9d2047ed,NaOH/CPR_dimensions/s398__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q4+4,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
bbe97c55ebae3baf,NaOH/CPR_dimensions/s399__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.5M_cat0.1M_Q5+5,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
0c9870ec041541d0,NaOH/CPR_dimensions/s400__cat-NaOH_T80C_L60mm_ID4mm_EGDA0.1M_cat0.2M_Q1+1,NaOH,A,retained_with_advisory,radially_segregated,"Retained; flags are applicability/validity diagnostics, not loader failures.",True
