scenario_id,relative_path,catalyst,geometry,temperature_K,inverse_temperature_K_inv,area_m2,volume_m3,volume_mL,Q_total_mL_min,Q_total_m3_s,superficial_velocity_m_s,tau_calculated_s,tau_relative_error,linked_equal_flows,stream1_flow_fraction,stream2_flow_fraction,C_EGDA_in_M,C_catalyst_mixed_M,C_rate_driver_in_M,C_H_plus_in_M,C_OH_in_M,C_H2O_in_M,EGDA_dilution_factor,catalyst_dilution_factor,catalyst_to_EGDA_molar_ratio,catalyst_per_acetate_group,k1_L_mol_s,k2_L_mol_s,k1_over_k2,Da1,Da2,R_OH,EGDA_feed_mol_s,catalyst_feed_mol_s,EGMA_out_mol_s,STY_EGMA_mol_m3_s,STY_EGMA_mol_Lreactor_h,EGMA_mol_per_catalyst_mol,EGMA_mol_per_EGDA_feed_mol,water_depletion_fraction,density_estimated_g_L,viscosity_Pa_s,Re,flow_regime,radial_diffusion_time_s,t_rad_over_tau,Taylor_Aris_Dax_m2_s,Bo,pfr_advisory,requires_pressurization,numerically_valid,pressure_valid,ideal_pfr_supported,physical_valid,C_EGDA_out_profile_M,C_EGMA_out_profile_M,C_EG_out_profile_M,C_AcOH_out_profile_M,C_H2O_out_profile_M,C_OH_out_profile_M,OH_residual_fraction,OH_utilization_fraction,EGDA_conversion_stoichiometric_ceiling,total_cleavage_stoichiometric_fraction,Q1_over_K1_out,Q2_over_K2_out,X_over_Xeq,C_EGMA_peak_M,Y_EGMA_peak,x_peak_m,tau_peak_s,x_peak_over_L,tau_peak_over_tau_out,peak_is_interior,peak_is_at_outlet,remaining_length_after_peak_m,remaining_time_after_peak_s,EGMA_increasing_at_outlet,peak95_start_x_m,peak95_end_x_m,peak95_width_m,peak95_width_over_L,peak95_start_tau_s,peak95_end_tau_s,peak95_width_s
96579bde02d56f45,H2SO4/PFR_dimensions/s32__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.2M_cat0.2M_Q3+3,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,6,1e-07,0.000392975168128,508.938009882,0,True,0.5,0.5,0.1,0.1,0.108586811822,0.108586811822,0,55.9577019,0.5,0.5,1,0.5,0.000231428522028,0.000103283760313,2.24070581209,0.0127896556372,0.00570786917595,0,1e-05,1e-05,1.28119115e-07,0.00251738153788,0.00906257353636,0.0128119115,0.0128119115,2.30281079503e-05,1032.5,0.000890438981615,8.20207072069,laminar,81000,159.154943092,,,radially_segregated,False,True,True,False,False,0.0987151001,0.00128119115,3.70875336e-06,0.00128860865,55.9564133,0,,,,,5.97766411682e-07,5.33304419563e-07,0.012851499794,0.00128119115,0.0128119115,0.2,508.93801,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,483.491109,508.93801,25.446901
fc7799d7828ac7b3,H2SO4/PFR_dimensions/s33__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.2M_cat0.2M_Q4+4,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,8,1.33333333333e-07,0.000523966890838,381.703507411,1.48920347225e-16,True,0.5,0.5,0.1,0.1,0.108586811822,0.108586811822,0,55.9577019,0.5,0.5,1,0.5,0.000231428522028,0.000103283760313,2.24070581209,0.00959224172789,0.00428090188196,0,1.33333333333e-05,1.33333333333e-05,1.28419262e-07,0.00252327905377,0.00908380459356,0.00963144465,0.00963144465,1.72862710076e-05,1032.5,0.000890438981615,10.9360942943,laminar,81000,212.206590789,,,radially_segregated,False,True,True,False,False,0.0990347661,0.000963144465,2.08943688e-06,0.000967323339,55.9567346,0,,,,,3.36242845259e-07,3.00017862931e-07,0.00965421764319,0.000963144465,0.00963144465,0.2,381.703507,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,362.618332,381.703507,19.085175
55422d89ae9b82cb,H2SO4/PFR_dimensions/s34__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.2M_cat0.2M_Q5+5,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,10,1.66666666667e-07,0.000654958613547,305.362805929,0,True,0.5,0.5,0.1,0.1,0.108586811822,0.108586811822,0,55.9577019,0.5,0.5,1,0.5,0.000231428522028,0.000103283760313,2.24070581209,0.00767379338231,0.00342472150557,0,1.66666666667e-05,1.66666666667e-05,1.28599703833e-07,0.00252682451176,0.00909656824232,0.00771598223,0.00771598223,1.38372373009e-05,1032.5,0.000890438981615,13.6701178678,laminar,81000,265.258238486,,,radially_segregated,False,True,True,False,False,0.0992270633,0.000771598223,1.3384944e-06,0.000774275211,55.9569276,0,,,,,2.15195195295e-07,1.92024578756e-07,0.00773087153071,0.000771598223,0.00771598223,0.2,305.362806,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,290.094666,305.362806,15.26814
00be020a1bf7054b,H2SO4/PFR_dimensions/s35__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q1+1,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,2,3.33333333333e-08,0.000130991722709,1526.81402964,1.48920347225e-16,True,0.5,0.5,0.15,0.1,0.108586811822,0.108586811822,0,55.5520955,0.5,0.5,0.666666666667,0.333333333333,0.000231428522028,0.000103283760313,2.24070581209,0.0383689669116,0.0171236075279,0,5e-06,3.33333333333e-06,1.87283906667e-07,0.0036798962355,0.0132476264478,0.056185172,0.0374567813333,0.000102894408367,1032.5,0.000890438981615,2.73402357356,laminar,81000,53.0516476973,,,radially_segregated,False,True,True,False,False,0.144332745,0.0056185172,4.87373574e-05,0.00571599192,55.5463795,0,,,,,8.01166328153e-06,7.14111618437e-06,0.0377980835078,0.0056185172,0.0374567814,0.2,1526.81403,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,1450.47333,1526.81403,76.3407
ce60f0719fe56ab4,H2SO4/PFR_dimensions/s36__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q2+2,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,4,6.66666666667e-08,0.000261983445419,763.407014822,1.48920347225e-16,True,0.5,0.5,0.15,0.1,0.108586811822,0.108586811822,0,55.5520955,0.5,0.5,0.666666666667,0.333333333333,0.000231428522028,0.000103283760313,2.24070581209,0.0191844834558,0.00856180376393,0,1e-05,6.66666666667e-06,1.89912677333e-07,0.00373154831524,0.0134335739349,0.0284869016,0.0189912677333,5.17226213365e-05,1032.5,0.000890438981615,5.46804714713,laminar,81000,106.103295395,,,radially_segregated,False,True,True,False,False,0.147139011,0.00284869016,1.22983704e-05,0.0028732869,55.5492222,0,,,,,2.00284983494e-06,1.78646022391e-06,0.0190815292059,0.00284869016,0.0189912677,0.2,763.407015,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,725.236664,763.407015,38.170351
385076682bdda2dd,H2SO4/PFR_dimensions/s37__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q3+3,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,6,1e-07,0.000392975168128,508.938009882,0,True,0.5,0.5,0.15,0.1,0.108586811822,0.108586811822,0,55.5520955,0.5,0.5,0.666666666667,0.333333333333,0.000231428522028,0.000103283760313,2.24070581209,0.0127896556372,0.00570786917595,0,1.5e-05,1e-05,1.90797494e-07,0.00374893386415,0.013496161911,0.0190797494,0.0127198329333,3.45441514443e-05,1032.5,0.000890438981615,8.20207072069,laminar,81000,159.154943092,,,radially_segregated,False,True,True,False,False,0.148086542,0.00190797494,5.4829579e-06,0.00191894086,55.5501765,0,,,,,8.90150043037e-07,7.94160677216e-07,0.0127619186257,0.00190797494,0.012719833,0.2,508.93801,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,483.491109,508.93801,25.446901
163f12a244812308,H2SO4/PFR_dimensions/s38__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q4+4,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,8,1.33333333333e-07,0.000523966890838,381.703507411,1.48920347225e-16,True,0.5,0.5,0.15,0.1,0.108586811822,0.108586811822,0,55.5520955,0.5,0.5,0.666666666667,0.333333333333,0.000231428522028,0.000103283760313,2.24070581209,0.00959224172789,0.00428090188196,0,2e-05,1.33333333333e-05,1.9124152e-07,0.00375765842375,0.0135275703255,0.014343114,0.009562076,2.59306149847e-05,1032.5,0.000890438981615,10.9360942943,laminar,81000,212.206590789,,,radially_segregated,False,True,True,False,False,0.1485626,0.0014343114,3.08896229e-06,0.00144048932,55.550655,0,,,,,5.00708326006e-07,4.46765883792e-07,0.00958682520934,0.0014343114,0.00956207599,0.2,381.703507,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,362.618332,381.703507,19.085175
a5436b6a9ea32137,H2SO4/PFR_dimensions/s39__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q5+5,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,10,1.66666666667e-07,0.000654958613547,305.362805929,0,True,0.5,0.5,0.15,0.1,0.108586811822,0.108586811822,0,55.5520955,0.5,0.5,0.666666666667,0.333333333333,0.000231428522028,0.000103283760313,2.24070581209,0.00767379338231,0.00342472150557,0,2.5e-05,1.66666666667e-05,1.91508455e-07,0.00376290336508,0.0135464521143,0.0114905073,0.0076603382,2.07552926604e-05,1032.5,0.000890438981615,13.6701178678,laminar,81000,265.258238486,,,radially_segregated,False,True,True,False,False,0.14884897,0.00114905073,1.97878107e-06,0.00115300829,55.5509425,0,,,,,3.20453015687e-07,2.85949623535e-07,0.00767685815707,0.00114905073,0.00766033817,0.2,305.362806,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,290.094666,305.362806,15.26814
ceb8a91c4093a985,H2SO4/PFR_dimensions/s40__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q1+1,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,2,3.33333333333e-08,0.000130991722709,1526.81402964,1.48920347225e-16,True,0.5,0.5,0.2,0.1,0.108586811822,0.108586811822,0,55.146489,0.5,0.5,0.5,0.25,0.000231428522028,0.000103283760313,2.24070581209,0.0383689669116,0.0171236075279,0,6.66666666667e-06,3.33333333333e-06,2.47934623333e-07,0.00487160751446,0.0175377870521,0.074380387,0.0371901935,0.000137200030994,1032.5,0.000890438981615,2.73402357356,laminar,81000,53.0516476973,,,radially_segregated,False,True,True,False,False,0.192497917,0.0074380387,6.40440431e-05,0.00756612678,55.1389229,0,,,,,1.06041956228e-05,9.45204173153e-06,0.0375390664497,0.0074380387,0.0371901935,0.2,1526.81403,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,1450.47333,1526.81403,76.3407
12b57fc491267683,H2SO4/PFR_dimensions/s41__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,4,6.66666666667e-08,0.000261983445419,763.407014822,1.48920347225e-16,True,0.5,0.5,0.2,0.1,0.108586811822,0.108586811822,0,55.146489,0.5,0.5,0.5,0.25,0.000231428522028,0.000103283760313,2.24070581209,0.0191844834558,0.00856180376393,0,1.33333333333e-05,6.66666666667e-06,2.51391420667e-07,0.00493952929012,0.0177823054444,0.0377087131,0.01885435655,6.89654059391e-05,1032.5,0.000890438981615,5.46804714713,laminar,81000,106.103295395,,,radially_segregated,False,True,True,False,False,0.196212969,0.00377087131,1.61600576e-05,0.00380319142,55.1426858,0,,,,,2.65096666737e-06,2.36456604857e-06,0.0189496206633,0.00377087131,0.0188543565,0.2,763.407015,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,725.236664,763.407015,38.170351
bc87cd15074c21e5,H2SO4/PFR_dimensions/s42__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,6,1e-07,0.000392975168128,508.938009882,0,True,0.5,0.5,0.2,0.1,0.108586811822,0.108586811822,0,55.146489,0.5,0.5,0.5,0.25,0.000231428522028,0.000103283760313,2.24070581209,0.0127896556372,0.00570786917595,0,2e-05,1e-05,2.5255486e-07,0.0049623894285,0.0178646019426,0.025255486,0.012627743,4.60573292345e-05,1032.5,0.000890438981615,8.20207072069,laminar,81000,159.154943092,,,radially_segregated,False,True,True,False,False,0.197467247,0.0025255486,7.20448656e-06,0.00253995757,55.1439491,0,,,,,1.17820063257e-06,1.05115289193e-06,0.0126734387833,0.0025255486,0.012627743,0.2,508.93801,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,483.491109,508.93801,25.446901
d3d4b785257c675d,H2SO4/PFR_dimensions/s43__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q4+4,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,8,1.33333333333e-07,0.000523966890838,381.703507411,1.48920347225e-16,True,0.5,0.5,0.2,0.1,0.108586811822,0.108586811822,0,55.146489,0.5,0.5,0.5,0.25,0.000231428522028,0.000103283760313,2.24070581209,0.00959224172789,0.00428090188196,0,2.66666666667e-05,1.33333333333e-05,2.53138690667e-07,0.00497386097622,0.0179058995144,0.0189854018,0.0094927009,3.45733705732e-05,1032.5,0.000890438981615,10.9360942943,laminar,81000,212.206590789,,,radially_segregated,False,True,True,False,False,0.198097401,0.00189854018,4.05879498e-06,0.00190665777,55.1445824,0,,,,,6.62736524824e-07,5.91339928028e-07,0.00952026145847,0.00189854018,0.00949270088,0.2,381.703507,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,362.618332,381.703507,19.085175
cb33c8f2a2b4a88e,H2SO4/PFR_dimensions/s44__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q5+5,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,10,1.66666666667e-07,0.000654958613547,305.362805929,0,True,0.5,0.5,0.2,0.1,0.108586811822,0.108586811822,0,55.146489,0.5,0.5,0.5,0.25,0.000231428522028,0.000103283760313,2.24070581209,0.00767379338231,0.00342472150557,0,3.33333333333e-05,1.66666666667e-05,2.53489665e-07,0.00498075718611,0.01793072587,0.0152093799,0.00760468995,2.76735659454e-05,1032.5,0.000890438981615,13.6701178678,laminar,81000,265.258238486,,,radially_segregated,False,True,True,False,False,0.198476462,0.00152093799,2.60004034e-06,0.00152613807,55.1449629,0,,,,,4.24150976349e-07,3.78483143885e-07,0.00762350902559,0.00152093799,0.00760468997,0.2,305.362806,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,290.094666,305.362806,15.26814
618902161304de32,H2SO4/PFR_dimensions/s45__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q1+1,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,2,3.33333333333e-08,0.000130991722709,1526.81402964,1.48920347225e-16,True,0.5,0.5,0.25,0.1,0.108586811822,0.108586811822,0,54.7408826,0.5,0.5,0.4,0.2,0.000231428522028,0.000103283760313,2.24070581209,0.0383689669116,0.0171236075279,0,8.33333333333e-06,3.33333333333e-06,3.07695880333e-07,0.00604584201532,0.0217650312551,0.0923087641,0.03692350564,0.000171511666493,1032.5,0.000890438981615,2.73402357356,laminar,81000,53.0516476973,,,radially_segregated,False,True,True,False,False,0.240690234,0.00923087641,7.88896083e-05,0.00938865562,54.7314939,0,,,,,1.31577178625e-05,1.17282430426e-05,0.0372831079282,0.00923087641,0.0369235056,0.2,1526.81403,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,1450.47333,1526.81403,76.3407
692cb46a2757f0fe,H2SO4/PFR_dimensions/s46__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q2+2,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,4,6.66666666667e-08,0.000261983445419,763.407014822,1.48920347225e-16,True,0.5,0.5,0.25,0.1,0.108586811822,0.108586811822,0,54.7408826,0.5,0.5,0.4,0.2,0.000231428522028,0.000103283760313,2.24070581209,0.0191844834558,0.00856180376393,0,1.66666666667e-05,6.66666666667e-06,3.11956996667e-07,0.00612956766069,0.0220664435785,0.0467935495,0.0187174198,8.62097901212e-05,1032.5,0.000890438981615,5.46804714713,laminar,81000,106.103295395,,,radially_segregated,False,True,True,False,False,0.24530074,0.00467935495,1.99050159e-05,0.00471916498,54.7361634,0,,,,,3.28933369603e-06,2.93398124427e-06,0.018819271722,0.00467935495,0.0187174198,0.2,763.407015,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,725.236664,763.407015,38.170351
7b5d0eacb3c5ebd6,H2SO4/PFR_dimensions/s47__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q3+3,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,6,1e-07,0.000392975168128,508.938009882,0,True,0.5,0.5,0.25,0.1,0.108586811822,0.108586811822,0,54.7408826,0.5,0.5,0.4,0.2,0.000231428522028,0.000103283760313,2.24070581209,0.0127896556372,0.00570786917595,0,2.5e-05,1e-05,3.13391039e-07,0.00615774481204,0.0221678813234,0.0313391039,0.01253564156,5.75748846256e-05,1032.5,0.000890438981615,8.20207072069,laminar,81000,159.154943092,,,radially_segregated,False,True,True,False,False,0.246857216,0.00313391039,8.87391869e-06,0.00315165823,54.7377309,0,,,,,1.46191818643e-06,1.30428104725e-06,0.0125860055513,0.00313391039,0.0125356416,0.2,508.93801,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,483.491109,508.93801,25.446901
d58e115d9a211fa3,H2SO4/PFR_dimensions/s48__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q4+4,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,8,1.33333333333e-07,0.000523966890838,381.703507411,1.48920347225e-16,True,0.5,0.5,0.25,0.1,0.108586811822,0.108586811822,0,54.7408826,0.5,0.5,0.4,0.2,0.000231428522028,0.000103283760313,2.24070581209,0.00959224172789,0.00428090188196,0,3.33333333333e-05,1.33333333333e-05,3.14110642667e-07,0.00617188413064,0.0222187828703,0.0235582982,0.00942331928,4.32181559309e-05,1032.5,0.000890438981615,10.9360942943,laminar,81000,212.206590789,,,radially_segregated,False,True,True,False,False,0.247639171,0.00235582982,4.9992621e-06,0.00236582835,54.7385168,0,,,,,8.22327426234e-07,7.33739982116e-07,0.00945448526352,0.00235582982,0.00942331929,0.2,381.703507,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,362.618332,381.703507,19.085175
f4441e69d834470c,H2SO4/PFR_dimensions/s49__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q5+5,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,10,1.66666666667e-07,0.000654958613547,305.362805929,0,True,0.5,0.5,0.25,0.1,0.108586811822,0.108586811822,0,54.7408826,0.5,0.5,0.4,0.2,0.000231428522028,0.000103283760313,2.24070581209,0.00767379338231,0.00342472150557,0,4.16666666667e-05,1.66666666667e-05,3.14543233333e-07,0.00618038400014,0.0222493824005,0.018872594,0.0075490376,3.45938886999e-05,1032.5,0.000890438981615,13.6701178678,laminar,81000,265.258238486,,,radially_segregated,False,True,True,False,False,0.248109538,0.0018872594,3.20248205e-06,0.00189366437,54.7389889,0,,,,,5.26289092783e-07,4.6962513259e-07,0.00757079119102,0.0018872594,0.00754903762,0.2,305.362806,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,290.094666,305.362806,15.26814
9b032ec89fe95405,H2SO4/PFR_dimensions/s50__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q1+1,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,2,3.33333333333e-08,0.000130991722709,1526.81402964,1.48920347225e-16,True,0.5,0.5,0.05,0.15,0.159040394884,0.159040394884,0,56.0910908,0.5,0.5,3,1.5,0.000231428522028,0.000103283760313,2.24070581209,0.0561966554365,0.0250798900656,0,1.66666666667e-06,5e-06,9.1102893e-08,0.00179005873468,0.00644421144485,0.0182205786,0.0546617358,4.99829823242e-05,1032.5,0.000890438981615,2.73402357356,laminar,81000,53.0516476973,,,radially_segregated,False,True,True,False,False,0.0472316951,0.00273308679,3.52181308e-05,0.00280352305,56.0882872,0,,,,,5.78471330284e-06,5.15269954309e-06,0.0553688453551,0.00273308679,0.0546617357,0.2,1526.81403,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,1450.47333,1526.81403,76.3407
7436587475cfdc82,H2SO4/PFR_dimensions/s51__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q2+2,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,4,6.66666666667e-08,0.000261983445419,763.407014822,1.48920347225e-16,True,0.5,0.5,0.05,0.15,0.159040394884,0.159040394884,0,56.0910908,0.5,0.5,3,1.5,0.000231428522028,0.000103283760313,2.24070581209,0.0280983277183,0.0125399450328,0,3.33333333333e-06,1e-05,9.29969306667e-08,0.00182727422321,0.00657818720354,0.00929969306667,0.0278990792,2.51876007376e-05,1032.5,0.000890438981615,5.46804714713,laminar,81000,106.103295395,,,radially_segregated,False,True,True,False,False,0.04859612,0.00139495396,8.92603962e-06,0.00141280604,56.089678,0,,,,,1.44606518418e-06,1.28940253352e-06,0.0280789931295,0.00139495396,0.0278990793,0.2,763.407015,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,725.236664,763.407015,38.170351
e11965e2114b8f93,H2SO4/PFR_dimensions/s52__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q3+3,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,6,1e-07,0.000392975168128,508.938009882,0,True,0.5,0.5,0.05,0.15,0.159040394884,0.159040394884,0,56.0910908,0.5,0.5,3,1.5,0.000231428522028,0.000103283760313,2.24070581209,0.0187322184788,0.00835996335521,0,5e-06,1.5e-05,9.36374133e-08,0.00183985891173,0.00662349208224,0.00624249422,0.01872748266,1.68368984545e-05,1032.5,0.000890438981615,8.20207072069,laminar,81000,159.154943092,,,radially_segregated,False,True,True,False,False,0.0490596405,0.000936374133,3.98532372e-06,0.00094434478,56.0901464,0,,,,,6.42686315395e-07,5.73255451661e-07,0.0188081222447,0.000936374133,0.0187274827,0.2,508.93801,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,483.491109,508.93801,25.446901
506ab71c492a689e,H2SO4/PFR_dimensions/s53__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q4+4,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,8,1.33333333333e-07,0.000523966890838,381.703507411,1.48920347225e-16,True,0.5,0.5,0.05,0.15,0.159040394884,0.159040394884,0,56.0910908,0.5,0.5,3,1.5,0.000231428522028,0.000103283760313,2.24070581209,0.0140491638591,0.0062699725164,0,6.66666666667e-06,2e-05,9.39593868e-08,0.00184618529125,0.00664626704849,0.00469796934,0.01409390802,1.26437191698e-05,1032.5,0.000890438981615,10.9360942943,laminar,81000,212.206590789,,,radially_segregated,False,True,True,False,False,0.0492930577,0.000704695401,2.24688249e-06,0.000709189166,56.0903816,0,,,,,3.6150921485e-07,3.22509570847e-07,0.0141395471646,0.000704695401,0.014093908,0.2,381.703507,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,362.618332,381.703507,19.085175
ed9248929bd4d2ce,H2SO4/PFR_dimensions/s54__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q5+5,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,10,1.66666666667e-07,0.000654958613547,305.362805929,0,True,0.5,0.5,0.05,0.15,0.159040394884,0.159040394884,0,56.0910908,0.5,0.5,3,1.5,0.000231428522028,0.000103283760313,2.24070581209,0.0112393310873,0.00501597801312,0,8.33333333333e-06,2.5e-05,9.41531276667e-08,0.00184999205873,0.00665997141143,0.00376612510667,0.01129837532,1.01228197189e-05,1032.5,0.000890438981615,13.6701178678,laminar,81000,265.258238486,,,radially_segregated,False,True,True,False,False,0.0494336413,0.000564918766,1.43998193e-06,0.00056779873,56.090523,0,,,,,2.31365352476e-07,2.06426740375e-07,0.011327736963,0.000564918766,0.0112983753,0.2,305.362806,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,290.094666,305.362806,15.26814
8f936e2c2d3134be,H2SO4/PFR_dimensions/s55__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q1+1,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,2,3.33333333333e-08,0.000130991722709,1526.81402964,1.48920347225e-16,True,0.5,0.5,0.1,0.15,0.159040394884,0.159040394884,0,55.6854843,0.5,0.5,1.5,0.75,0.000231428522028,0.000103283760313,2.24070581209,0.0561966554365,0.0250798900656,0,3.33333333333e-06,5e-06,1.80937303e-07,0.00355519335335,0.0127986960721,0.0361874606,0.0542811909,9.9972193292e-05,1032.5,0.000890438981615,2.73402357356,laminar,81000,53.0516476973,,,radially_segregated,False,True,True,False,False,0.0945024496,0.00542811909,6.94313016e-05,0.00556698169,55.6799173,0,,,,,1.14857010501e-05,1.0230977697e-05,0.0549863060675,0.00542811909,0.0542811909,0.2,1526.81403,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,1450.47333,1526.81403,76.3407
230e075dc61a18a4,H2SO4/PFR_dimensions/s56__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q2+2,H2SO4,B,298.15,0.00335401643468,0.000254469004941,5.08938009882e-05,50.8938009882,4,6.66666666667e-08,0.000261983445419,763.407014822,1.48920347225e-16,True,0.5,0.5,0.1,0.15,0.159040394884,0.159040394884,0,55.6854843,0.5,0.5,1.5,0.75,0.000231428522028,0.000103283760313,2.24070581209,0.0280983277183,0.0125399450328,0,6.66666666667e-06,1e-05,1.84674004e-07,0.00362861488854,0.0130630135987,0.0184674004,0.0277011006,5.03775810745e-05,1032.5,0.000890438981615,5.46804714713,laminar,81000,106.103295395,,,radially_segregated,False,True,True,False,False,0.0972122938,0.00277011006,1.75961149e-05,0.00280530229,55.682679,0,,,,,2.87121274932e-06,2.56017289961e-06,0.0278825392991,0.00277011006,0.0277011006,0.2,763.407015,1,1,False,True,0,0,True,0.19,0.2,0.01,0.05,725.236664,763.407015,38.170351
