scenario_id,catalyst,geometry,primary_regime,flag_low_conversion,flag_overreaction_to_EG,flag_EGMA_selective,flag_interior_EGMA_peak,flag_NaOH_exhausted,flag_NaOH_stoichiometric_limit,flag_acid_equilibrium_limit,flag_physical_validity_question
5b2f65dd110a6a8e,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
26efd3311c71c054,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
2aa2ef2b520a264b,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
635f98891fc3d158,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
ff1037b67c3907b4,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
161eb6899f62bbd5,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
69e99fc5b3e31622,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
f631fe3eacbe9fbf,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d74255dbaaa92813,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
10c2a1f754d1672e,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
e995ce8462773d52,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
a1fea822247e69d0,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
452b0d3315f89fac,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
99d7e3a4fcb684d4,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
45c6bafeebe28c2c,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
0b7e5690d119bf16,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
3179d8db823b2d3e,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
8fde663045f01b54,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d76504def1920914,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
9a78ed53b75209cd,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
13366f39eea5992b,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
5c2e69d4ff2f1596,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
778c3778645469fb,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
23ba46f0846b7108,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
f3eaf7d5b2ba8abe,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
032b0cf6146066a8,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
7844e3843e86e171,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
34fce18f0e0e233f,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
e5166bb46651b8b3,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
cdee976c9d8ea7e1,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
50fc2454adfd0def,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
19e3114df6eb5ff1,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
32d9f234d1c61540,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
87849d4718d491c8,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
5862aa2892c0a881,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a8335e6442f99ce3,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
016df0a4da29fd3f,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
3923828595fb4e4b,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a625c14f43a4203c,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
dad203e99296518a,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
6bb8ca336ad7a7b0,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
40a62ab8be050a75,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
a7b2ea6b9bea2f0d,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a6d36d9451249e7e,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
df91c1a2bbee656d,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b7fffb94725df6f7,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b5502e5ece149ae9,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
dd15c553d215d040,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
ac2f843dc9f79927,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
99e21fb1a281bd67,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
e61ce46a57108c04,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
133650f383e92078,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
5c3fafa40bc575fc,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
139b30dea163d287,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d295f6ee11816a39,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
f81a4b19e4068b38,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
e46226c1d8ab06dc,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
40fcf97af39db51a,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
810c2736fccb412e,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
5f55470526211a7c,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
794326e56881e55a,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
20f81ddcb5893512,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
c87df967c522ec03,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
511951fb65a5a5d8,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b670f0c07cd3febb,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
6286ffa6408336d5,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
7559612f1737d777,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
de517b786294dc5b,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
d078c09bfe3d7de6,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b85018e7f2ba8d15,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a3d89e4c2a986e5d,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
56588a1591ff568f,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
0bc6c885f9984c6a,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
82c66402f23e1e18,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b15f650a9078934f,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
c2da08293cfa559d,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
12a332e6e48ab58a,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a919a7ed838aee6d,H2SO4,B,overreaction_to_EG,False,True,False,True,False,False,False,True
f39009a511ec079a,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
2f470b0edeb8950c,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
e84f80cab1b3b189,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
2063819803001073,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d22d6c8ae4cbf924,H2SO4,B,overreaction_to_EG,False,True,False,True,False,False,False,True
4fddd3550940b689,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
41853ee6dd3e43d3,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
611be6d7da22e095,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
fae2d695f9ecad0c,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
3540e74dc0af9f98,H2SO4,B,overreaction_to_EG,False,True,False,True,False,False,False,True
3f4471a5f499e20d,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
117bb93d0e1f0267,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d25e573c1aadbfc4,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
ea98790998452738,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
066942907ee00a71,H2SO4,B,overreaction_to_EG,False,True,False,True,False,False,False,True
7cb76ac753e18fc7,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
3d3389740843a259,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
2717cfc024b35246,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
15a1f972b647b1ff,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a3cf3b7bc270853c,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
226da80bd520f4a8,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
5ab9cf46198706f0,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b79fbc163784a35f,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
ca27bda1bd4d2bd5,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
10babf829e0355ee,H2SO4,B,acid_equilibrium_limited,False,True,False,True,False,False,True,True
4bae194b39bab394,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
7365050a2545ba3c,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
a5f206fe5ec31aa9,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
6ded29664794f5fd,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
7a143c0b95b1b7bf,H2SO4,B,acid_equilibrium_limited,False,True,False,True,False,False,True,True
b5c5d536f52f1e7f,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
7d326d23a238753f,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
b765dc9f9bb0e0f1,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
0e8af8bb1e8af0b6,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d1be5a464f4bb8c7,H2SO4,B,acid_equilibrium_limited,False,True,False,True,False,False,True,True
c3a8363df5912667,H2SO4,B,interior_EGMA_peak,False,False,False,True,False,False,False,True
8ae6b3c05f1974b4,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
cef8a7adbc5c7018,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
d746d396e28f0700,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
1d5fdb7cb271d95b,H2SO4,B,acid_equilibrium_limited,False,True,False,True,False,False,True,True
65bb97bc89643a2d,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
b46fbf4379734c5f,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
4b1e3300f6ee206c,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
836b612cf9be5fc8,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
e4c1930f449fc9e9,H2SO4,B,acid_equilibrium_limited,False,True,False,True,False,False,True,True
a04463ae8d55a8b0,H2SO4,B,intermediate,False,False,False,False,False,False,False,True
44f1a5e07b813345,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
9bda5de9ef2d7d6a,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
da5c70eb68eb5806,H2SO4,B,EGMA_selective,False,False,True,False,False,False,False,True
9ff7d90e83cea3d0,NaOH,A,intermediate,False,False,False,False,False,False,False,True
75735a129dc8a2e3,NaOH,A,intermediate,False,False,False,False,False,False,False,True
81df807ead5eaedf,NaOH,A,low_conversion,True,False,False,False,False,False,False,True
0caa7a77ba225e8e,NaOH,A,low_conversion,True,False,False,False,False,False,False,True
015dd6041f0dc5eb,NaOH,A,low_conversion,True,False,False,False,False,False,False,True
1ce8eee7875148e9,NaOH,A,intermediate,False,False,False,False,False,True,False,True
0d89d5b558c311e9,NaOH,A,intermediate,False,False,False,False,False,True,False,True
eda6dd17389dd9d7,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
af927ea095c10830,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
6c58f84830cf4ee3,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
5f2f41db8b92f211,NaOH,A,intermediate,False,False,False,False,False,True,False,True
64be7246e2169fb4,NaOH,A,intermediate,False,False,False,False,False,True,False,True
49d7d1442db81bc7,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
ab6f63c457398fed,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
6b86540c3a63c54f,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
e3283e81c9ae58ae,NaOH,A,intermediate,False,False,False,False,False,True,False,True
8e09a9a1884fd589,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
442b670a44beb2d9,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
d0bfdf11f17f0932,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
b6c8f98a63cab07d,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
12d3321dcae8ffa5,NaOH,A,intermediate,False,False,False,False,False,True,False,True
13bc07c7ce927df3,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
fba6f428188e0f21,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
ecd27d84204b6c87,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
9919e9208d24ea54,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
915bed13ce2947a9,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
ad8f8dfa73570c92,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
2d40772e4a253a6d,NaOH,A,intermediate,False,False,False,False,False,False,False,True
27693280a953e916,NaOH,A,intermediate,False,False,False,False,False,False,False,True
252ccceb39a64f61,NaOH,A,low_conversion,True,False,False,False,False,False,False,True
0165b631a664c413,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
24634ecb9d2e6a2f,NaOH,A,intermediate,False,False,False,False,False,False,False,True
0c98f3f198b8c31a,NaOH,A,intermediate,False,False,False,False,False,False,False,True
0d0bbf5d3fa87a65,NaOH,A,intermediate,False,False,False,False,False,False,False,True
cf5412ab9fece6fa,NaOH,A,low_conversion,True,False,False,False,False,False,False,True
7396c04b1a45c4ca,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
217c6bc8924c8625,NaOH,A,intermediate,False,False,False,False,False,True,False,True
533b3125b89fe1f5,NaOH,A,intermediate,False,False,False,False,False,True,False,True
667d9b2256e4c242,NaOH,A,intermediate,False,False,False,False,False,True,False,True
f25e0678d1fd6df4,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
6b63d9c80cc1e79d,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
9eeacd0caa9866b0,NaOH,A,intermediate,False,False,False,False,False,True,False,True
f9ca4462b60b5c9d,NaOH,A,intermediate,False,False,False,False,False,True,False,True
c98c42c281815c9d,NaOH,A,intermediate,False,False,False,False,False,True,False,True
6df6e0dcc4e0bb7b,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
319fa97428561db8,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
cc41309085529e51,NaOH,A,intermediate,False,False,False,False,False,True,False,True
4b99d77834536df1,NaOH,A,intermediate,False,False,False,False,False,True,False,True
14b09c4bdef7746b,NaOH,A,intermediate,False,False,False,False,False,True,False,True
38a66cd5e3095565,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
0c4a920c921778d3,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
04d6d5e5e6fe911a,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
058cbf7144e2d83e,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
654abf3556120a2a,NaOH,A,intermediate,False,False,False,False,False,False,False,True
ed0ef4f9ab5440c2,NaOH,A,intermediate,False,False,False,False,False,False,False,True
b13c59d5de0b7d1d,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
c4ec5a116ee9bbd2,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
9aeffb132d5858a0,NaOH,A,intermediate,False,False,False,False,False,False,False,True
5b12102d2ceffef1,NaOH,A,intermediate,False,False,False,False,False,False,False,True
5e882cdf64b83d2e,NaOH,A,intermediate,False,False,False,False,False,False,False,True
e293be25548ed577,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
665c8713ab7cb4d2,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
7b0a19227918cc35,NaOH,A,intermediate,False,False,False,False,False,False,False,True
31227237a05e6aef,NaOH,A,intermediate,False,False,False,False,False,False,False,True
e6c31d7b83523b1b,NaOH,A,intermediate,False,False,False,False,False,False,False,True
2e955109ac44c6c2,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
f1e2aa144b0ca3c0,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
90100807c7d77aa5,NaOH,A,intermediate,False,False,False,False,False,True,False,True
89b33db291595015,NaOH,A,intermediate,False,False,False,False,False,True,False,True
41a8e3d72c5b88bd,NaOH,A,intermediate,False,False,False,False,False,True,False,True
c4e003b10977d171,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
ebe92b6d65576f89,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
4acf55962b601511,NaOH,A,intermediate,False,False,False,False,False,True,False,True
90e4ee3c018cd7c7,NaOH,A,intermediate,False,False,False,False,False,True,False,True
beded8fdf5ed9f56,NaOH,A,intermediate,False,False,False,False,False,True,False,True
a636ff82ab0bd7b0,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
1942c1f7c45cf2c2,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
23f415c00cb3413c,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
7822e15cfb0547b5,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
6c6a5c407463eb89,NaOH,A,intermediate,False,False,False,False,False,False,False,True
19ab7ab827642dcd,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
b9afcae31631b101,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
e71873c20f6b0706,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
48481be020e8f881,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
920416a01d41954e,NaOH,A,intermediate,False,False,False,False,False,False,False,True
12caf63b86db565f,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
f2590564a02cc694,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
778abd2b93c3c3d2,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
16df780ae4750f7d,NaOH,A,intermediate,False,False,False,False,False,False,False,True
ec37365974e3aac8,NaOH,A,intermediate,False,False,False,False,False,False,False,True
f2dfceb31ec12811,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
a315d8bc6b4d090f,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
46d5c07f09643422,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
b2c9c6c967f1f32a,NaOH,A,intermediate,False,False,False,False,False,False,False,True
04871f5794f01720,NaOH,A,intermediate,False,False,False,False,False,False,False,True
b3e7537e55d30753,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
29f4f449e725a367,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
32e61988cf1d58ab,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
e0b74fcba9795bc0,NaOH,A,intermediate,False,False,False,False,False,True,False,True
4642e3e267f86b50,NaOH,A,intermediate,False,False,False,False,False,True,False,True
2f9dfabd5e684d2b,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
a4e10774f9e1f6ac,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
b46f599a924b868f,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
2723c83da48b2347,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
05cec3569253fffd,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
69c93bdf4f7f8f83,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
8abb308dde574201,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
cf93f4084c59b252,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
8fc823c45b5701d6,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
80f2d9ba433fdf94,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
deee72aacea48179,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
9e11937cf9513519,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
9d6f2ac2adbf27b9,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
a81e784462115ee1,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
8c1b9b2e47b22f6f,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
e8c1651c69504f7e,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
e07fcd181bb6f4c8,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
48de618d627f4cc3,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
c62a2b975a4ac193,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
9ff25f000a8b6299,NaOH,A,intermediate,False,False,False,False,False,False,False,True
9333236909489ab7,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
ad5688b697154bda,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
fae074dd7d5e0b83,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
722b95f5c085e715,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
95facbc1d1c09fe0,NaOH,A,intermediate,False,False,False,False,False,False,False,True
f5816ccf392486bb,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
2c99602dcb2c232f,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
8bb1cb864adfad43,NaOH,A,intermediate,False,False,False,False,False,False,False,True
008bddaab926c22d,NaOH,A,intermediate,False,False,False,False,False,False,False,True
ac1e3d7c08693da0,NaOH,A,intermediate,False,False,False,False,False,False,False,True
cc9b60a4d0229bd2,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
d703a2351794f633,NaOH,A,intermediate,False,False,False,False,False,True,False,True
1f769bca8f860cb5,NaOH,A,intermediate,False,False,False,False,False,True,False,True
e7789c698b24a003,NaOH,A,intermediate,False,False,False,False,False,True,False,True
391cc1948bc8bf22,NaOH,A,intermediate,False,False,False,False,False,True,False,True
f39424cc67583dba,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
b0b2e9f53f413921,NaOH,A,intermediate,False,False,False,False,False,True,False,True
db84cf490602cf4f,NaOH,A,intermediate,False,False,False,False,False,True,False,True
d8dd8bb1d0b01cfd,NaOH,A,intermediate,False,False,False,False,False,True,False,True
61049a474da2b8b1,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
be15da8d8b0a7048,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
f0726c2c71dc7b81,NaOH,A,intermediate,False,False,False,False,False,True,False,True
b036ff44e7991940,NaOH,A,intermediate,False,False,False,False,False,True,False,True
a90e1052c3d941d3,NaOH,A,intermediate,False,False,False,False,False,True,False,True
6b37f41c5cd91aa2,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
925a576eaa408e7a,NaOH,A,intermediate,False,False,False,False,False,True,False,True
a962a7a4df45b3ed,NaOH,A,intermediate,False,False,False,False,False,True,False,True
e62d0535017c2b7a,NaOH,A,intermediate,False,False,False,False,False,True,False,True
cadb8e35c1565a07,NaOH,A,intermediate,False,False,False,False,False,True,False,True
222c3f30824c7059,NaOH,A,low_conversion,True,False,False,False,False,True,False,True
b02d03bde18dfebd,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
cde3acb4de0bc5e3,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
2330592c63f6e905,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
d83ae0b9123046a0,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
6d55a19393fdb178,NaOH,A,intermediate,False,False,False,False,False,False,False,True
93af47618fda2c53,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
48d37e59ad154230,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
252ccc103d14d4db,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
26a801fa3e8c81f6,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
6f05dff2c9cf92e8,NaOH,A,intermediate,False,False,False,False,False,False,False,True
c5737e1818b3990b,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
9a6e94f21eab5e97,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
f77ad0297d8e0ba6,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
0879b0e083025a6d,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
b3d22450213b3558,NaOH,A,intermediate,False,False,False,False,False,True,False,True
cfa72b151918fee2,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
abf60ce586bb80ee,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
0c8f60b37035d8ef,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
255e8de8ab6bf321,NaOH,A,intermediate,False,False,False,False,False,True,False,True
48e0f1a5fecc62ec,NaOH,A,intermediate,False,False,False,False,False,True,False,True
3ba6258599a5bd35,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
3e386c84224e3443,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
fcf26a7874f68935,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
e2685974824722f4,NaOH,A,intermediate,False,False,False,False,False,True,False,True
72307d0863e90380,NaOH,A,intermediate,False,False,False,False,False,True,False,True
448e9facf1294460,NaOH,A,interior_EGMA_peak,False,False,False,True,False,False,False,True
b3a37d10768a3ed0,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
754c7d9ec3bf713c,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
f1c10087cafb00be,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
ec933b2e67548b9f,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
33dcee779fb2fc10,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
4fc20973c732d531,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
99e1cc6e442c0a3d,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
131669938965a4aa,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
9dd10c5e2ead7c6b,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
65ec857fcd3b7f3e,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
6708e7389ff7c02c,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
70fc44cece579e8c,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
e2e150c3c67a5a80,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
dc71834b59c99c43,NaOH,A,EGMA_selective,False,False,True,False,False,False,False,True
be6829df2617cc32,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
cdc2c891e16a0566,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
bc141b7c3070038e,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
a1b82a10c1ea33b9,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
cf4a55a09543febd,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
445cd6718745e837,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
74dfc0b5b03f7f74,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
65d401d24a92df8d,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
c265b4fa8b703ce4,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
f818b7991aeb9048,NaOH,A,EGMA_selective,False,False,True,False,False,True,False,True
2fc0446a60760dec,NaOH,A,interior_EGMA_peak,False,False,False,True,False,False,False,True
